"Ano","Sexo","Clientela","Quantidade Benefícios Cessados","Tempo de Duração"
"1997","Feminino","Urbana","2013","De 15 a 19 anos"
"1997","Ignorado","Urbana","1470","De 15 a 19 anos"
"1997","Masculino","Rural","2","De 15 a 19 anos"
"1997","Feminino","Rural","1","De 15 a 19 anos"
"1997","Ignorado","Rural","6779","De 15 a 19 anos"
"1997","Masculino","Urbana","4495","De 15 a 19 anos"
"1997","Feminino","Urbana","1709","De 15 a 19 anos"
"1997","Ignorado","Urbana","1382","De 15 a 19 anos"
"1997","Masculino","Rural","0","De 15 a 19 anos"
"1997","Feminino","Rural","0","De 15 a 19 anos"
"1997","Ignorado","Rural","6152","De 15 a 19 anos"
"1997","Masculino","Urbana","4101","De 15 a 19 anos"
"1997","Feminino","Urbana","1828","De 15 a 19 anos"
"1997","Ignorado","Urbana","1308","De 15 a 19 anos"
"1997","Masculino","Rural","0","De 15 a 19 anos"
"1997","Feminino","Rural","0","De 15 a 19 anos"
"1997","Ignorado","Rural","6118","De 15 a 19 anos"
"1997","Masculino","Urbana","4542","De 15 a 19 anos"
"1997","Feminino","Urbana","1896","De 15 a 19 anos"
"1997","Ignorado","Urbana","1404","De 15 a 19 anos"
"1997","Masculino","Rural","1","De 15 a 19 anos"
"1997","Feminino","Rural","0","De 15 a 19 anos"
"1997","Ignorado","Rural","6400","De 15 a 19 anos"
"1997","Masculino","Urbana","14403","De 20 a 24 anos"
"1997","Feminino","Urbana","11697","De 20 a 24 anos"
"1997","Ignorado","Urbana","7981","De 20 a 24 anos"
"1997","Masculino","Rural","5","De 20 a 24 anos"
"1997","Feminino","Rural","0","De 20 a 24 anos"
"1997","Ignorado","Rural","19584","De 20 a 24 anos"
"1997","Masculino","Urbana","5877","De 25 a 29 anos"
"1997","Feminino","Urbana","866","De 25 a 29 anos"
"1997","Ignorado","Urbana","4844","De 25 a 29 anos"
"1997","Masculino","Rural","0","De 25 a 29 anos"
"1997","Feminino","Rural","2","De 25 a 29 anos"
"1997","Ignorado","Rural","7370","De 25 a 29 anos"
"1997","Masculino","Urbana","3269","De 30 a 34 anos"
"1997","Feminino","Urbana","702","De 30 a 34 anos"
"1997","Ignorado","Urbana","3106","De 30 a 34 anos"
"1997","Masculino","Rural","0","De 30 a 34 anos"
"1997","Feminino","Rural","0","De 30 a 34 anos"
"1997","Ignorado","Rural","2","De 30 a 34 anos"
"1997","Masculino","Urbana","1148","De 35 a 39 anos"
"1997","Feminino","Urbana","355","De 35 a 39 anos"
"1997","Ignorado","Urbana","1753","De 35 a 39 anos"
"1997","Masculino","Rural","0","De 35 a 39 anos"
"1997","Feminino","Rural","0","De 35 a 39 anos"
"1997","Ignorado","Rural","0","De 35 a 39 anos"
"1997","Masculino","Urbana","983","Acima de 40 anos"
"1997","Feminino","Urbana","286","Acima de 40 anos"
"1997","Ignorado","Urbana","2290","Acima de 40 anos"
"1997","Masculino","Rural","0","Acima de 40 anos"
"1997","Feminino","Rural","0","Acima de 40 anos"
"1997","Ignorado","Rural","1","Acima de 40 anos"
"1997","Masculino","Urbana","116","Ignorada"
"1997","Feminino","Urbana","46","Ignorada"
"1997","Ignorado","Urbana","824","Ignorada"
"1997","Masculino","Rural","11","Ignorada"
"1997","Feminino","Rural","4","Ignorada"
"1997","Ignorado","Rural","3","Ignorada"
"1998","Masculino","Urbana","15460","Menos de 1 ano"
"1998","Feminino","Urbana","6452","Menos de 1 ano"
"1998","Ignorado","Urbana","1567","Menos de 1 ano"
"1998","Masculino","Rural","3097","Menos de 1 ano"
"1998","Feminino","Rural","1189","Menos de 1 ano"
"1998","Ignorado","Rural","918","Menos de 1 ano"
"1998","Masculino","Urbana","11492","1 ano"
"1998","Feminino","Urbana","5510","1 ano"
"1998","Ignorado","Urbana","1842","1 ano"
"1998","Masculino","Rural","2036","1 ano"
"1998","Feminino","Rural","862","1 ano"
"1998","Ignorado","Rural","1024","1 ano"
"1998","Masculino","Urbana","8403","2 anos"
"1998","Feminino","Urbana","3280","2 anos"
"1998","Ignorado","Urbana","1935","2 anos"
"1998","Masculino","Rural","1612","2 anos"
"1998","Feminino","Rural","776","2 anos"
"1998","Ignorado","Rural","1046","2 anos"
"1998","Masculino","Urbana","7044","3 anos"
"1998","Feminino","Urbana","2242","3 anos"
"1998","Ignorado","Urbana","2071","3 anos"
"1998","Masculino","Rural","1964","3 anos"
"1998","Feminino","Rural","1501","3 anos"
"1998","Ignorado","Rural","970","3 anos"
"1998","Masculino","Urbana","6979","4 anos"
"1998","Feminino","Urbana","2125","4 anos"
"1998","Ignorado","Urbana","1799","4 anos"
"1998","Masculino","Rural","3999","4 anos"
"1998","Feminino","Rural","4265","4 anos"
"1998","Ignorado","Rural","970","4 anos"
"1998","Masculino","Urbana","6071","5 anos"
"1998","Feminino","Urbana","1850","5 anos"
"1998","Ignorado","Urbana","1750","5 anos"
"1998","Masculino","Rural","4914","5 anos"
"1998","Feminino","Rural","5853","5 anos"
"1998","Ignorado","Rural","878","5 anos"
"1998","Masculino","Urbana","5994","6 anos"
"1998","Feminino","Urbana","1820","6 anos"
"1998","Ignorado","Urbana","1554","6 anos"
"1998","Masculino","Rural","5012","6 anos"
"1998","Feminino","Rural","4647","6 anos"
"1998","Ignorado","Rural","2984","6 anos"
"1998","Masculino","Urbana","4901","7 anos"
"1998","Feminino","Urbana","1675","7 anos"
"1998","Ignorado","Urbana","1545","7 anos"
"1998","Masculino","Rural","512","7 anos"
"1998","Feminino","Rural","620","7 anos"
"1998","Ignorado","Rural","4838","7 anos"
"1998","Masculino","Urbana","4115","8 anos"
"1998","Feminino","Urbana","1564","8 anos"
"1998","Ignorado","Urbana","1450","8 anos"
"1998","Masculino","Rural","54","8 anos"
"1998","Feminino","Rural","15","8 anos"
"1998","Ignorado","Rural","5476","8 anos"
"1998","Masculino","Urbana","4076","9 anos"
"1998","Feminino","Urbana","1578","9 anos"
"1998","Ignorado","Urbana","1462","9 anos"
"1998","Masculino","Rural","30","9 anos"
"1998","Feminino","Rural","4","9 anos"
"1998","Ignorado","Rural","5728","9 anos"
"1998","Masculino","Urbana","4307","10 anos"
"1998","Feminino","Urbana","1556","10 anos"
"1998","Ignorado","Urbana","1446","10 anos"
"1998","Masculino","Rural","5","10 anos"
"1998","Feminino","Rural","4","10 anos"
"1998","Ignorado","Rural","5688","10 anos"
"1998","Masculino","Urbana","4302","11 anos"
"1998","Feminino","Urbana","1621","11 anos"
"1998","Ignorado","Urbana","1375","11 anos"
"1998","Masculino","Rural","4","11 anos"
"1998","Feminino","Rural","1","11 anos"
"1998","Ignorado","Rural","5929","11 anos"
"1998","Masculino","Urbana","4844","12 anos"
"1998","Feminino","Urbana","1801","12 anos"
"1998","Ignorado","Urbana","1344","12 anos"
"1998","Masculino","Rural","2","12 anos"
"1998","Feminino","Rural","1","12 anos"
"1998","Ignorado","Rural","6445","12 anos"
"1998","Masculino","Urbana","4374","13 anos"
"1998","Feminino","Urbana","1773","13 anos"
"1998","Ignorado","Urbana","1314","13 anos"
"1998","Masculino","Rural","3","13 anos"
"1998","Feminino","Rural","1","13 anos"
"1998","Ignorado","Rural","7196","13 anos"
"1998","Masculino","Urbana","5532","14 anos"
"1998","Feminino","Urbana","2264","14 anos"
"1998","Ignorado","Urbana","1319","14 anos"
"1998","Masculino","Rural","4","14 anos"
"1998","Feminino","Rural","1","14 anos"
"1998","Ignorado","Rural","7343","14 anos"
"1998","Masculino","Urbana","5910","De 15 a 19 anos"
"1998","Feminino","Urbana","2567","De 15 a 19 anos"
"1998","Ignorado","Urbana","1264","De 15 a 19 anos"
"1998","Masculino","Rural","1","De 15 a 19 anos"
"1998","Feminino","Rural","1","De 15 a 19 anos"
"1998","Ignorado","Rural","7275","De 15 a 19 anos"
"1998","Masculino","Urbana","4745","De 15 a 19 anos"
"1998","Feminino","Urbana","2131","De 15 a 19 anos"
"1998","Ignorado","Urbana","1155","De 15 a 19 anos"
"1998","Masculino","Rural","1","De 15 a 19 anos"
"1998","Feminino","Rural","0","De 15 a 19 anos"
"1998","Ignorado","Rural","7669","De 15 a 19 anos"
"1998","Masculino","Urbana","4787","De 15 a 19 anos"
"1998","Feminino","Urbana","1889","De 15 a 19 anos"
"1998","Ignorado","Urbana","1148","De 15 a 19 anos"
"1998","Masculino","Rural","0","De 15 a 19 anos"
"1998","Feminino","Rural","1","De 15 a 19 anos"
"1998","Ignorado","Rural","6941","De 15 a 19 anos"
"1998","Masculino","Urbana","4299","De 15 a 19 anos"
"1998","Feminino","Urbana","1683","De 15 a 19 anos"
"1998","Ignorado","Urbana","1129","De 15 a 19 anos"
"1998","Masculino","Rural","0","De 15 a 19 anos"
"1998","Feminino","Rural","1","De 15 a 19 anos"
"1998","Ignorado","Rural","6482","De 15 a 19 anos"
"1998","Masculino","Urbana","3798","De 15 a 19 anos"
"1998","Feminino","Urbana","1728","De 15 a 19 anos"
"1998","Ignorado","Urbana","1093","De 15 a 19 anos"
"1998","Masculino","Rural","3","De 15 a 19 anos"
"1998","Feminino","Rural","1","De 15 a 19 anos"
"1998","Ignorado","Rural","6191","De 15 a 19 anos"
"1998","Masculino","Urbana","16415","De 20 a 24 anos"
"1998","Feminino","Urbana","12228","De 20 a 24 anos"
"1998","Ignorado","Urbana","7089","De 20 a 24 anos"
"1998","Masculino","Rural","5","De 20 a 24 anos"
"1998","Feminino","Rural","4","De 20 a 24 anos"
"1998","Ignorado","Rural","23016","De 20 a 24 anos"
"1998","Masculino","Urbana","6247","De 25 a 29 anos"
"1998","Feminino","Urbana","909","De 25 a 29 anos"
"1998","Ignorado","Urbana","4593","De 25 a 29 anos"
"1998","Masculino","Rural","4","De 25 a 29 anos"
"1998","Feminino","Rural","3","De 25 a 29 anos"
"1998","Ignorado","Rural","9236","De 25 a 29 anos"
"1998","Masculino","Urbana","3462","De 30 a 34 anos"
"1998","Feminino","Urbana","720","De 30 a 34 anos"
"1998","Ignorado","Urbana","2846","De 30 a 34 anos"
"1998","Masculino","Rural","0","De 30 a 34 anos"
"1998","Feminino","Rural","0","De 30 a 34 anos"
"1998","Ignorado","Rural","0","De 30 a 34 anos"
"1998","Masculino","Urbana","1138","De 35 a 39 anos"
"1998","Feminino","Urbana","396","De 35 a 39 anos"
"1998","Ignorado","Urbana","1572","De 35 a 39 anos"
"1998","Masculino","Rural","0","De 35 a 39 anos"
"1998","Feminino","Rural","0","De 35 a 39 anos"
"1998","Ignorado","Rural","0","De 35 a 39 anos"
"1998","Masculino","Urbana","1054","Acima de 40 anos"
"1998","Feminino","Urbana","327","Acima de 40 anos"
"1998","Ignorado","Urbana","2149","Acima de 40 anos"
"1998","Masculino","Rural","0","Acima de 40 anos"
"1998","Feminino","Rural","0","Acima de 40 anos"
"1998","Ignorado","Rural","0","Acima de 40 anos"
"1998","Masculino","Urbana","133","Ignorada"
"1998","Feminino","Urbana","119","Ignorada"
"1998","Ignorado","Urbana","338","Ignorada"
"1998","Masculino","Rural","13","Ignorada"
"1998","Feminino","Rural","14","Ignorada"
"1998","Ignorado","Rural","46","Ignorada"
"1999","Masculino","Urbana","16935","Menos de 1 ano"
"1999","Feminino","Urbana","7190","Menos de 1 ano"
"1999","Ignorado","Urbana","1762","Menos de 1 ano"
"1999","Masculino","Urbana","11596","1 ano"
"1999","Feminino","Urbana","5012","1 ano"
"1999","Ignorado","Urbana","1822","1 ano"
"1999","Masculino","Urbana","10783","2 anos"
"1999","Feminino","Urbana","4871","2 anos"
"1999","Ignorado","Urbana","1921","2 anos"
"1999","Masculino","Urbana","8729","3 anos"
"1999","Feminino","Urbana","3313","3 anos"
"1999","Ignorado","Urbana","1958","3 anos"
"1999","Masculino","Urbana","7452","4 anos"
"1999","Feminino","Urbana","2308","4 anos"
"1999","Ignorado","Urbana","2097","4 anos"
"1999","Masculino","Urbana","6846","5 anos"
"1999","Feminino","Urbana","2214","5 anos"
"1999","Ignorado","Urbana","1875","5 anos"
"1999","Masculino","Urbana","6091","6 anos"
"1999","Feminino","Urbana","1812","6 anos"
"1999","Ignorado","Urbana","1722","6 anos"
"1999","Masculino","Urbana","6097","7 anos"
"1999","Feminino","Urbana","1866","7 anos"
"1999","Ignorado","Urbana","1575","7 anos"
"1999","Masculino","Urbana","4895","8 anos"
"1999","Feminino","Urbana","1673","8 anos"
"1999","Ignorado","Urbana","1541","8 anos"
"1999","Masculino","Urbana","4092","9 anos"
"1999","Feminino","Urbana","1603","9 anos"
"1999","Ignorado","Urbana","1565","9 anos"
"1999","Masculino","Urbana","4033","10 anos"
"1999","Feminino","Urbana","1824","10 anos"
"1999","Ignorado","Urbana","1464","10 anos"
"1999","Masculino","Urbana","4133","11 anos"
"1999","Feminino","Urbana","1724","11 anos"
"1999","Ignorado","Urbana","1405","11 anos"
"1999","Masculino","Urbana","4297","12 anos"
"1999","Feminino","Urbana","1703","12 anos"
"1999","Ignorado","Urbana","1294","12 anos"
"1999","Masculino","Urbana","4793","13 anos"
"1999","Feminino","Urbana","1764","13 anos"
"1999","Ignorado","Urbana","1342","13 anos"
"1999","Masculino","Urbana","4303","14 anos"
"1999","Feminino","Urbana","1725","14 anos"
"1999","Ignorado","Urbana","1208","14 anos"
"1999","Masculino","Urbana","5496","De 15 a 19 anos"
"1999","Feminino","Urbana","2195","De 15 a 19 anos"
"1999","Ignorado","Urbana","1288","De 15 a 19 anos"
"1999","Masculino","Urbana","5747","De 15 a 19 anos"
"1999","Feminino","Urbana","2594","De 15 a 19 anos"
"1999","Ignorado","Urbana","1175","De 15 a 19 anos"
"1999","Masculino","Urbana","4926","De 15 a 19 anos"
"1999","Feminino","Urbana","2044","De 15 a 19 anos"
"1999","Ignorado","Urbana","1150","De 15 a 19 anos"
"1999","Masculino","Urbana","4642","De 15 a 19 anos"
"1999","Feminino","Urbana","1826","De 15 a 19 anos"
"1999","Ignorado","Urbana","1086","De 15 a 19 anos"
"1999","Masculino","Urbana","4237","De 15 a 19 anos"
"1999","Feminino","Urbana","1516","De 15 a 19 anos"
"1999","Ignorado","Urbana","1034","De 15 a 19 anos"
"1999","Masculino","Urbana","17612","De 20 a 24 anos"
"1999","Feminino","Urbana","12461","De 20 a 24 anos"
"1999","Ignorado","Urbana","6453","De 20 a 24 anos"
"1999","Masculino","Urbana","6413","De 25 a 29 anos"
"1999","Feminino","Urbana","1003","De 25 a 29 anos"
"1999","Ignorado","Urbana","4962","De 25 a 29 anos"
"1999","Masculino","Urbana","3660","De 30 a 34 anos"
"1999","Feminino","Urbana","705","De 30 a 34 anos"
"1999","Ignorado","Urbana","2764","De 30 a 34 anos"
"1999","Masculino","Urbana","1274","De 35 a 39 anos"
"1999","Feminino","Urbana","406","De 35 a 39 anos"
"1999","Ignorado","Urbana","1624","De 35 a 39 anos"
"1999","Masculino","Urbana","1109","Acima de 40 anos"
"1999","Feminino","Urbana","347","Acima de 40 anos"
"1999","Ignorado","Urbana","2169","Acima de 40 anos"
"1999","Masculino","Urbana","109","Ignorada"
"1999","Feminino","Urbana","149","Ignorada"
"1999","Ignorado","Urbana","118","Ignorada"
"1999","Masculino","Rural","3713","Menos de 1 ano"
"1999","Feminino","Rural","1503","Menos de 1 ano"
"1999","Ignorado","Rural","1076","Menos de 1 ano"
"1999","Masculino","Rural","2664","1 ano"
"1999","Feminino","Rural","1276","1 ano"
"1999","Ignorado","Rural","1129","1 ano"
"1999","Masculino","Rural","1800","2 anos"
"1999","Feminino","Rural","841","2 anos"
"1999","Ignorado","Rural","1044","2 anos"
"1999","Masculino","Rural","1813","3 anos"
"1999","Feminino","Rural","876","3 anos"
"1999","Ignorado","Rural","1077","3 anos"
"1999","Masculino","Rural","2065","4 anos"
"1999","Feminino","Rural","1513","4 anos"
"1999","Ignorado","Rural","1044","4 anos"
"1999","Masculino","Rural","4111","5 anos"
"1999","Feminino","Rural","4663","5 anos"
"1999","Ignorado","Rural","962","5 anos"
"1999","Masculino","Rural","5171","6 anos"
"1999","Feminino","Rural","6170","6 anos"
"1999","Ignorado","Rural","930","6 anos"
"1999","Masculino","Rural","5293","7 anos"
"1999","Feminino","Rural","4806","7 anos"
"1999","Ignorado","Rural","3045","7 anos"
"1999","Masculino","Rural","525","8 anos"
"1999","Feminino","Rural","584","8 anos"
"1999","Ignorado","Rural","4994","8 anos"
"1999","Masculino","Rural","51","9 anos"
"1999","Feminino","Rural","23","9 anos"
"1999","Ignorado","Rural","5552","9 anos"
"1999","Masculino","Rural","31","10 anos"
"1999","Feminino","Rural","9","10 anos"
"1999","Ignorado","Rural","5761","10 anos"
"1999","Masculino","Rural","8","11 anos"
"1999","Feminino","Rural","4","11 anos"
"1999","Ignorado","Rural","5676","11 anos"
"1999","Masculino","Rural","8","12 anos"
"1999","Feminino","Rural","2","12 anos"
"1999","Ignorado","Rural","5810","12 anos"
"1999","Masculino","Rural","2","13 anos"
"1999","Feminino","Rural","1","13 anos"
"1999","Ignorado","Rural","6323","13 anos"
"1999","Masculino","Rural","2","14 anos"
"1999","Feminino","Rural","1","14 anos"
"1999","Ignorado","Rural","7170","14 anos"
"1999","Masculino","Rural","2","De 15 a 19 anos"
"1999","Feminino","Rural","2","De 15 a 19 anos"
"1999","Ignorado","Rural","7267","De 15 a 19 anos"
"1999","Masculino","Rural","0","De 15 a 19 anos"
"1999","Feminino","Rural","1","De 15 a 19 anos"
"1999","Ignorado","Rural","7092","De 15 a 19 anos"
"1999","Masculino","Rural","0","De 15 a 19 anos"
"1999","Feminino","Rural","0","De 15 a 19 anos"
"1999","Ignorado","Rural","7290","De 15 a 19 anos"
"1999","Masculino","Rural","1","De 15 a 19 anos"
"1999","Feminino","Rural","0","De 15 a 19 anos"
"1999","Ignorado","Rural","6618","De 15 a 19 anos"
"1999","Masculino","Rural","4","De 15 a 19 anos"
"1999","Feminino","Rural","1","De 15 a 19 anos"
"1999","Ignorado","Rural","6004","De 15 a 19 anos"
"1999","Masculino","Rural","9","De 20 a 24 anos"
"1999","Feminino","Rural","6","De 20 a 24 anos"
"1999","Ignorado","Rural","24837","De 20 a 24 anos"
"1999","Masculino","Rural","2","De 25 a 29 anos"
"1999","Feminino","Rural","0","De 25 a 29 anos"
"1999","Ignorado","Rural","9365","De 25 a 29 anos"
"1999","Masculino","Rural","0","De 30 a 34 anos"
"1999","Feminino","Rural","0","De 30 a 34 anos"
"1999","Ignorado","Rural","0","De 30 a 34 anos"
"1999","Masculino","Rural","0","De 35 a 39 anos"
"1999","Feminino","Rural","0","De 35 a 39 anos"
"1999","Ignorado","Rural","0","De 35 a 39 anos"
"1999","Masculino","Rural","0","Acima de 40 anos"
"1999","Feminino","Rural","0","Acima de 40 anos"
"1999","Ignorado","Rural","0","Acima de 40 anos"
"1999","Masculino","Rural","29","Ignorada"
"1999","Feminino","Rural","71","Ignorada"
"1999","Ignorado","Rural","21","Ignorada"
"2000","Masculino","Urbana","15446","Menos de 1 ano"
"2000","Feminino","Urbana","6736","Menos de 1 ano"
"2000","Ignorado","Urbana","1663","Menos de 1 ano"
"2000","Masculino","Rural","4003","Menos de 1 ano"
"2000","Feminino","Rural","1674","Menos de 1 ano"
"2000","Ignorado","Rural","1120","Menos de 1 ano"
"2000","Masculino","Urbana","11270","1 ano"
"2000","Feminino","Urbana","5294","1 ano"
"2000","Ignorado","Urbana","1866","1 ano"
"2000","Masculino","Rural","2902","1 ano"
"2000","Feminino","Rural","1443","1 ano"
"2000","Ignorado","Rural","1212","1 ano"
"2000","Masculino","Urbana","9868","2 anos"
"2000","Feminino","Urbana","4195","2 anos"
"2000","Ignorado","Urbana","1815","2 anos"
"2000","Masculino","Rural","2430","2 anos"
"2000","Feminino","Rural","1167","2 anos"
"2000","Ignorado","Rural","1085","2 anos"
"2000","Masculino","Urbana","9995","3 anos"
"2000","Feminino","Urbana","4510","3 anos"
"2000","Ignorado","Urbana","1898","3 anos"
"2000","Masculino","Rural","1925","3 anos"
"2000","Feminino","Rural","952","3 anos"
"2000","Ignorado","Rural","1056","3 anos"
"2000","Masculino","Urbana","8340","4 anos"
"2000","Feminino","Urbana","3120","4 anos"
"2000","Ignorado","Urbana","2028","4 anos"
"2000","Masculino","Rural","1732","4 anos"
"2000","Feminino","Rural","824","4 anos"
"2000","Ignorado","Rural","974","4 anos"
"2000","Masculino","Urbana","7182","5 anos"
"2000","Feminino","Urbana","2221","5 anos"
"2000","Ignorado","Urbana","2110","5 anos"
"2000","Masculino","Rural","2099","5 anos"
"2000","Feminino","Rural","1666","5 anos"
"2000","Ignorado","Rural","1018","5 anos"
"2000","Masculino","Urbana","6536","6 anos"
"2000","Feminino","Urbana","2060","6 anos"
"2000","Ignorado","Urbana","1843","6 anos"
"2000","Masculino","Rural","4113","6 anos"
"2000","Feminino","Rural","4824","6 anos"
"2000","Ignorado","Rural","976","6 anos"
"2000","Masculino","Urbana","6063","7 anos"
