"id_log";"usuario";"data"
"1949";"4";"2018-09-25 15:09:00"
"1950";"4";"2018-09-25 15:09:00"
"1951";"4";"2018-09-25 15:09:00"
"1952";"4";"2018-09-25 15:09:00"
"1953";"4";"2018-09-25 15:09:00"
"1954";"4";"2018-09-25 15:09:00"
"1955";"4";"2018-09-25 15:09:00"
"1956";"4";"2018-09-25 15:09:00"
"1957";"4";"2018-09-25 15:09:00"
"1958";"4";"2018-09-25 15:09:00"
"1959";"4";"2018-09-25 15:09:00"
"1960";"4";"2018-09-25 15:09:00"
"1961";"4";"2018-09-25 15:09:00"
"1962";"4";"2018-09-25 17:09:00"
"1963";"4";"2018-09-25 17:09:00"
"1964";"4";"2018-09-25 17:09:00"
"1965";"4";"2018-09-25 17:09:00"
"1966";"4";"2018-09-25 18:09:00"
"1967";"4";"2018-09-25 18:09:00"
"1968";"4";"2018-09-26 14:09:00"
"1969";"4";"2018-09-26 14:09:00"
"1970";"4";"2018-09-26 14:09:00"
"1971";"4";"2018-09-26 14:09:00"
"1972";"4";"2018-09-26 14:09:00"
"1973";"4";"2018-09-26 14:09:00"
"1974";"4";"2018-09-26 14:09:00"
"1975";"4";"2018-09-26 14:09:00"
"1976";"4";"2018-09-26 16:09:00"
"1977";"4";"2018-09-26 16:09:00"
"1978";"4";"2018-09-26 16:09:00"
"1979";"4";"2018-09-26 16:09:00"
"1980";"4";"2018-09-26 16:09:00"
"1981";"4";"2018-09-26 16:09:00"
"1982";"4";"2018-09-26 16:09:00"
"1983";"4";"2018-09-26 16:09:00"
"1984";"4";"2018-09-26 16:09:00"
"1985";"4";"2018-09-26 16:09:00"
"1986";"4";"2018-09-26 16:09:00"
"1987";"4";"2018-09-26 16:09:00"
"1988";"4";"2018-09-26 16:09:00"
"1989";"4";"2018-09-26 16:09:00"
"1990";"4";"2018-09-26 18:09:00"
"1991";"4";"2018-09-26 18:09:00"
"1992";"4";"2018-09-27 14:09:00"
"1993";"4";"2018-09-27 14:09:00"
"1994";"4";"2018-09-27 14:09:00"
"1995";"4";"2018-09-27 14:09:00"
"1996";"4";"2018-09-27 14:09:00"
"1997";"4";"2018-09-27 14:09:00"
"1998";"4";"2018-09-27 14:09:00"
"1999";"4";"2018-09-27 14:09:00"
"2000";"4";"2018-09-27 14:09:00"
"2001";"4";"2018-09-27 14:09:00"
"2002";"4";"2018-09-27 14:09:00"
"2003";"4";"2018-09-27 14:09:00"
"2004";"4";"2018-09-27 14:09:00"
"2005";"4";"2018-09-27 14:09:00"
"2006";"4";"2018-09-27 14:09:00"
"2007";"4";"2018-09-27 14:09:00"
"2008";"3";"2018-09-27 15:09:00"
"2009";"3";"2018-09-27 15:09:00"
"2010";"3";"2018-09-27 15:09:00"
"2011";"3";"2018-09-27 15:09:00"
"2012";"3";"2018-09-27 15:09:00"
"2013";"3";"2018-09-27 15:09:00"
"2014";"3";"2018-09-27 15:09:00"
"2015";"3";"2018-09-27 15:09:00"
"2016";"4";"2018-09-27 15:09:00"
"2017";"4";"2018-09-27 15:09:00"
"2018";"4";"2018-09-27 15:09:00"
"2019";"4";"2018-09-27 16:09:00"
"2020";"4";"2018-09-27 16:09:00"
"2021";"4";"2018-09-27 16:09:00"
"2022";"4";"2018-09-27 16:09:00"
"2023";"4";"2018-09-27 16:09:00"
"2024";"4";"2018-09-27 16:09:00"
"2025";"4";"2018-09-27 16:09:00"
"2026";"3";"2018-09-27 17:09:00"
"2027";"3";"2018-09-27 17:09:00"
"2028";"3";"2018-09-27 17:09:00"
"2029";"3";"2018-09-27 17:09:00"
"2030";"3";"2018-09-27 17:09:00"
"2031";"3";"2018-09-27 17:09:00"
"2032";"3";"2018-09-27 17:09:00"
"2033";"3";"2018-09-27 17:09:00"
"2034";"3";"2018-09-27 17:09:00"
"2035";"3";"2018-09-27 17:09:00"
"2036";"3";"2018-09-27 17:09:00"
"2037";"4";"2018-09-27 17:09:00"
"2038";"4";"2018-09-27 17:09:00"
"2039";"4";"2018-09-27 17:09:00"
"2040";"4";"2018-09-27 17:09:00"
"2041";"4";"2018-09-27 17:09:00"
"2042";"4";"2018-09-27 18:09:00"
"2043";"4";"2018-09-28 13:09:00"
"2044";"4";"2018-09-28 18:09:00"
"2045";"4";"2018-09-29 09:09:00"
"2046";"4";"2018-09-29 11:09:00"
"2047";"4";"2018-09-29 11:09:00"
"2048";"4";"2018-09-29 11:09:00"
"2049";"4";"2018-09-29 11:09:00"
"2050";"4";"2018-09-29 11:09:00"
"2051";"4";"2018-09-29 11:09:00"
"2052";"4";"2018-09-29 11:09:00"
"2053";"4";"2018-09-29 11:09:00"
"2054";"4";"2018-09-29 11:09:00"
"2055";"4";"2018-09-29 11:09:00"
"2056";"4";"2018-09-29 11:09:00"
"2057";"4";"2018-09-29 11:09:00"
"2058";"4";"2018-09-29 11:09:00"
"2059";"4";"2018-09-29 11:09:00"
"2060";"4";"2018-09-29 11:09:00"
"2061";"4";"2018-09-29 11:09:00"
"2062";"4";"2018-09-29 11:09:00"
"2063";"4";"2018-09-29 11:09:00"
"2064";"4";"2018-09-29 11:09:00"
"2065";"4";"2018-09-29 11:09:00"
"2066";"4";"2018-09-29 11:09:00"
"2067";"4";"2018-09-29 11:09:00"
"2068";"3";"2018-09-29 11:09:00"
"2069";"3";"2018-09-29 11:09:00"
"2070";"3";"2018-09-29 11:09:00"
"2071";"3";"2018-09-29 11:09:00"
"2072";"3";"2018-09-29 11:09:00"
"2073";"3";"2018-09-29 11:09:00"
"2074";"3";"2018-09-29 11:09:00"
"2075";"3";"2018-09-29 11:09:00"
"2076";"3";"2018-09-29 11:09:00"
"2077";"3";"2018-09-29 11:09:00"
"2078";"3";"2018-09-29 11:09:00"
"2079";"3";"2018-09-29 11:09:00"
"2080";"3";"2018-09-29 11:09:00"
"2081";"3";"2018-09-29 11:09:00"
"2082";"3";"2018-09-29 11:09:00"
"2083";"3";"2018-09-29 11:09:00"
"2084";"3";"2018-09-29 11:09:00"
"2085";"4";"2018-09-29 11:09:00"
"2086";"4";"2018-09-29 11:09:00"
"2087";"4";"2018-09-29 11:09:00"
"2088";"4";"2018-09-29 11:09:00"
"2089";"4";"2018-09-29 11:09:00"
"2090";"4";"2018-09-29 11:09:00"
"2091";"4";"2018-09-29 11:09:00"
"2092";"4";"2018-09-29 11:09:00"
"2093";"4";"2018-09-29 12:09:00"
"2094";"4";"2018-09-29 12:09:00"
"2095";"4";"2018-09-29 12:09:00"
"2096";"4";"2018-09-29 12:09:00"
"2097";"4";"2018-09-29 12:09:00"
"2098";"4";"2018-09-29 12:09:00"
"2099";"4";"2018-09-29 12:09:00"
"2100";"4";"2018-09-29 12:09:00"
"2101";"4";"2018-09-29 12:09:00"
"2102";"4";"2018-09-29 12:09:00"
"2103";"4";"2018-09-29 12:09:00"
"2104";"4";"2018-09-29 12:09:00"
"2105";"4";"2018-09-29 12:09:00"
"2106";"4";"2018-09-29 12:09:00"
"2107";"4";"2018-09-29 15:09:00"
"2108";"4";"2018-09-29 15:09:00"
"2109";"4";"2018-09-29 15:09:00"
"2110";"4";"2018-09-29 18:09:00"
"2111";"3";"2018-10-02 14:10:00"
"2112";"3";"2018-10-02 14:10:00"
"2113";"3";"2018-10-02 14:10:00"
"2114";"3";"2018-10-02 14:10:00"
"2115";"3";"2018-10-02 14:10:00"
"2116";"3";"2018-10-02 14:10:00"
"2117";"3";"2018-10-02 15:10:00"
"2118";"3";"2018-10-02 15:10:00"
"2119";"3";"2018-10-02 15:10:00"
"2120";"3";"2018-10-02 15:10:00"
"2121";"3";"2018-10-02 15:10:00"
"2122";"3";"2018-10-02 15:10:00"
"2123";"3";"2018-10-02 15:10:00"
"2124";"3";"2018-10-02 15:10:00"
"2125";"3";"2018-10-02 15:10:00"
"2126";"3";"2018-10-02 15:10:00"
"2127";"3";"2018-10-02 15:10:00"
"2128";"3";"2018-10-02 15:10:00"
"2129";"3";"2018-10-02 15:10:00"
"2130";"3";"2018-10-02 15:10:00"
"2131";"4";"2018-10-02 16:10:00"
"2132";"4";"2018-10-02 16:10:00"
"2133";"4";"2018-10-02 16:10:00"
"2134";"4";"2018-10-02 16:10:00"
"2135";"4";"2018-10-02 16:10:00"
"2136";"4";"2018-10-02 16:10:00"
"2137";"4";"2018-10-02 16:10:00"
"2138";"4";"2018-10-02 16:10:00"
"2139";"4";"2018-10-02 16:10:00"
"2140";"4";"2018-10-02 16:10:00"
"2141";"4";"2018-10-02 16:10:00"
"2142";"3";"2018-10-02 18:10:00"
"2143";"3";"2018-10-02 18:10:00"
"2144";"3";"2018-10-02 18:10:00"
"2145";"3";"2018-10-02 18:10:00"
"2146";"3";"2018-10-02 18:10:00"
"2147";"3";"2018-10-02 18:10:00"
"2148";"3";"2018-10-02 18:10:00"
"2149";"3";"2018-10-02 18:10:00"
"2150";"3";"2018-10-02 18:10:00"
"2151";"3";"2018-10-02 18:10:00"
"2152";"3";"2018-10-02 18:10:00"
"2153";"3";"2018-10-02 18:10:00"
"2154";"3";"2018-10-02 18:10:00"
"2155";"3";"2018-10-02 18:10:00"
"2156";"3";"2018-10-02 18:10:00"
"2157";"3";"2018-10-02 18:10:00"
"2158";"3";"2018-10-02 18:10:00"
"2159";"3";"2018-10-02 18:10:00"
"2160";"3";"2018-10-02 18:10:00"
"2161";"3";"2018-10-02 18:10:00"
"2162";"3";"2018-10-02 18:10:00"
"2163";"3";"2018-10-02 18:10:00"
"2164";"3";"2018-10-02 18:10:00"
"2165";"3";"2018-10-02 18:10:00"
"2166";"3";"2018-10-02 18:10:00"
"2167";"3";"2018-10-02 18:10:00"
"2168";"3";"2018-10-02 18:10:00"
"2169";"3";"2018-10-02 18:10:00"
"2170";"3";"2018-10-02 18:10:00"
"2171";"3";"2018-10-02 18:10:00"
"2172";"3";"2018-10-02 18:10:00"
"2173";"3";"2018-10-02 18:10:00"
"2174";"3";"2018-10-02 18:10:00"
"2175";"3";"2018-10-02 18:10:00"
"2176";"3";"2018-10-02 18:10:00"
"2177";"3";"2018-10-02 18:10:00"
"2178";"3";"2018-10-02 18:10:00"
"2179";"3";"2018-10-02 18:10:00"
"2180";"3";"2018-10-02 18:10:00"
"2181";"3";"2018-10-02 18:10:00"
"2182";"3";"2018-10-02 18:10:00"
"2183";"3";"2018-10-02 18:10:00"
"2184";"3";"2018-10-02 18:10:00"
"2185";"3";"2018-10-02 18:10:00"
"2186";"3";"2018-10-02 18:10:00"
"2187";"3";"2018-10-02 18:10:00"
"2188";"3";"2018-10-02 18:10:00"
"2189";"3";"2018-10-02 18:10:00"
"2190";"3";"2018-10-02 19:10:00"
"2191";"3";"2018-10-02 19:10:00"
"2192";"3";"2018-10-02 19:10:00"
"2193";"3";"2018-10-02 19:10:00"
"2194";"3";"2018-10-02 19:10:00"
"2195";"3";"2018-10-02 19:10:00"
"2196";"3";"2018-10-02 19:10:00"
"2197";"3";"2018-10-02 19:10:00"
"2198";"3";"2018-10-02 19:10:00"
"2199";"3";"2018-10-02 19:10:00"
"2200";"3";"2018-10-02 19:10:00"
"2201";"3";"2018-10-02 19:10:00"
"2202";"3";"2018-10-02 19:10:00"
"2203";"3";"2018-10-02 19:10:00"
"2204";"3";"2018-10-02 19:10:00"
"2205";"3";"2018-10-02 19:10:00"
"2206";"3";"2018-10-02 19:10:00"
"2207";"3";"2018-10-02 19:10:00"
"2208";"3";"2018-10-02 19:10:00"
"2209";"3";"2018-10-02 19:10:00"
"2210";"3";"2018-10-02 19:10:00"
"2211";"3";"2018-10-02 19:10:00"
"2212";"3";"2018-10-02 19:10:00"
"2213";"3";"2018-10-02 19:10:00"
"2214";"3";"2018-10-02 19:10:00"
"2215";"3";"2018-10-02 19:10:00"
"2216";"3";"2018-10-02 19:10:00"
"2217";"3";"2018-10-02 19:10:00"
"2218";"3";"2018-10-02 19:10:00"
"2219";"3";"2018-10-02 19:10:00"
"2220";"3";"2018-10-02 19:10:00"
"2221";"3";"2018-10-02 20:10:00"
"2222";"3";"2018-10-02 20:10:00"
"2223";"3";"2018-10-02 20:10:00"
"2224";"3";"2018-10-02 20:10:00"
"2225";"3";"2018-10-02 20:10:00"
"2226";"3";"2018-10-02 20:10:00"
"2227";"3";"2018-10-02 20:10:00"
"2228";"3";"2018-10-02 20:10:00"
"2229";"3";"2018-10-02 20:10:00"
"2230";"3";"2018-10-02 20:10:00"
"2231";"3";"2018-10-02 20:10:00"
"2232";"3";"2018-10-02 20:10:00"
"2233";"3";"2018-10-02 20:10:00"
"2234";"3";"2018-10-02 20:10:00"
"2235";"3";"2018-10-02 20:10:00"
"2236";"3";"2018-10-02 20:10:00"
"2237";"3";"2018-10-02 20:10:00"
"2238";"3";"2018-10-02 20:10:00"
"2239";"3";"2018-10-02 20:10:00"
"2240";"3";"2018-10-02 20:10:00"
"2241";"3";"2018-10-02 20:10:00"
"2242";"3";"2018-10-02 20:10:00"
"2243";"3";"2018-10-02 20:10:00"
"2244";"3";"2018-10-02 20:10:00"
"2245";"3";"2018-10-02 20:10:00"
"2246";"3";"2018-10-03 10:10:00"
"2247";"3";"2018-10-03 11:10:00"
"2248";"3";"2018-10-03 11:10:00"
"2249";"3";"2018-10-03 11:10:00"
"2250";"3";"2018-10-03 11:10:00"
"2251";"3";"2018-10-03 11:10:00"
"2252";"3";"2018-10-03 11:10:00"
"2253";"3";"2018-10-03 11:10:00"
"2254";"3";"2018-10-03 11:10:00"
"2255";"3";"2018-10-03 13:10:00"
"2256";"3";"2018-10-03 13:10:00"
"2257";"3";"2018-10-03 13:10:00"
"2258";"3";"2018-10-03 13:10:00"
"2259";"3";"2018-10-03 13:10:00"
"2260";"3";"2018-10-03 13:10:00"
"2261";"3";"2018-10-03 13:10:00"
"2262";"3";"2018-10-03 13:10:00"
"2263";"3";"2018-10-03 13:10:00"
"2264";"3";"2018-10-03 13:10:00"
"2265";"3";"2018-10-03 13:10:00"
"2266";"3";"2018-10-03 13:10:00"
"2267";"3";"2018-10-03 13:10:00"
"2268";"3";"2018-10-03 13:10:00"
"2269";"3";"2018-10-03 13:10:00"
"2270";"4";"2018-10-03 17:10:00"
"2271";"4";"2018-10-03 17:10:00"
"2272";"4";"2018-10-03 17:10:00"
"2273";"4";"2018-10-03 17:10:00"
"2274";"4";"2018-10-03 17:10:00"
"2275";"4";"2018-10-03 17:10:00"
"2276";"4";"2018-10-03 17:10:00"
"2277";"4";"2018-10-03 17:10:00"
"2278";"4";"2018-10-03 17:10:00"
"2279";"4";"2018-10-03 17:10:00"
"2280";"4";"2018-10-03 17:10:00"
"2281";"4";"2018-10-03 17:10:00"
"2282";"4";"2018-10-03 17:10:00"
"2283";"4";"2018-10-03 17:10:00"
"2284";"4";"2018-10-03 17:10:00"
"2285";"4";"2018-10-03 17:10:00"
"2286";"4";"2018-10-03 17:10:00"
"2287";"4";"2018-10-03 17:10:00"
"2288";"4";"2018-10-03 17:10:00"
"2289";"4";"2018-10-03 17:10:00"
"2290";"4";"2018-10-03 17:10:00"
"2291";"4";"2018-10-03 17:10:00"
"2292";"4";"2018-10-03 17:10:00"
"2293";"4";"2018-10-03 17:10:00"
"2294";"4";"2018-10-03 17:10:00"
"2295";"4";"2018-10-03 17:10:00"
"2296";"4";"2018-10-03 17:10:00"
"2297";"4";"2018-10-03 17:10:00"
"2298";"4";"2018-10-03 17:10:00"
"2299";"4";"2018-10-03 17:10:00"
"2300";"4";"2018-10-03 17:10:00"
"2301";"4";"2018-10-03 17:10:00"
"2302";"4";"2018-10-03 17:10:00"
"2303";"4";"2018-10-03 17:10:00"
"2304";"4";"2018-10-03 18:10:00"
"2305";"4";"2018-10-03 18:10:00"
"2306";"4";"2018-10-03 18:10:00"
"2307";"4";"2018-10-03 18:10:00"
"2308";"4";"2018-10-03 18:10:00"
"2309";"4";"2018-10-03 18:10:00"
"2310";"4";"2018-10-03 18:10:00"
"2311";"4";"2018-10-03 18:10:00"
"2312";"4";"2018-10-03 18:10:00"
"2313";"4";"2018-10-03 18:10:00"
"2314";"4";"2018-10-03 18:10:00"
"2315";"4";"2018-10-03 18:10:00"
"2316";"4";"2018-10-03 18:10:00"
"2317";"4";"2018-10-03 18:10:00"
"2318";"4";"2018-10-03 18:10:00"
"2319";"4";"2018-10-03 18:10:00"
"2320";"4";"2018-10-03 18:10:00"
"2321";"4";"2018-10-03 18:10:00"
"2322";"4";"2018-10-03 18:10:00"
"2323";"4";"2018-10-03 18:10:00"
"2324";"4";"2018-10-03 18:10:00"
"2325";"4";"2018-10-03 18:10:00"
"2326";"4";"2018-10-03 18:10:00"
"2327";"4";"2018-10-03 18:10:00"
"2328";"4";"2018-10-03 18:10:00"
"2329";"4";"2018-10-03 18:10:00"
"2330";"4";"2018-10-03 18:10:00"
"2331";"4";"2018-10-03 18:10:00"
"2332";"4";"2018-10-03 18:10:00"
"2333";"4";"2018-10-03 18:10:00"
"2334";"4";"2018-10-03 18:10:00"
"2335";"4";"2018-10-03 18:10:00"
"2336";"4";"2018-10-03 18:10:00"
"2337";"4";"2018-10-03 18:10:00"
"2338";"4";"2018-10-03 18:10:00"
"2339";"4";"2018-10-03 18:10:00"
"2340";"4";"2018-10-03 18:10:00"
"2341";"4";"2018-10-03 18:10:00"
"2342";"4";"2018-10-03 18:10:00"
"2343";"4";"2018-10-03 18:10:00"
"2344";"4";"2018-10-03 18:10:00"
"2345";"4";"2018-10-03 18:10:00"
"2346";"4";"2018-10-03 18:10:00"
"2347";"4";"2018-10-03 18:10:00"
"2348";"4";"2018-10-03 18:10:00"
"2349";"3";"2018-10-03 18:10:00"
"2350";"3";"2018-10-03 18:10:00"
"2351";"3";"2018-10-03 18:10:00"
"2352";"3";"2018-10-03 18:10:00"
"2353";"3";"2018-10-03 18:10:00"
"2354";"3";"2018-10-03 18:10:00"
"2355";"3";"2018-10-03 18:10:00"
"2356";"3";"2018-10-03 18:10:00"
"2357";"3";"2018-10-03 18:10:00"
"2358";"3";"2018-10-03 18:10:00"
"2359";"3";"2018-10-03 18:10:00"
"2360";"3";"2018-10-03 18:10:00"
"2361";"3";"2018-10-03 18:10:00"
"2362";"3";"2018-10-03 18:10:00"
"2363";"3";"2018-10-03 18:10:00"
"2364";"3";"2018-10-03 18:10:00"
"2365";"3";"2018-10-03 18:10:00"
"2366";"3";"2018-10-03 18:10:00"
"2367";"3";"2018-10-03 18:10:00"
"2368";"3";"2018-10-03 18:10:00"
"2369";"3";"2018-10-03 18:10:00"
"2370";"3";"2018-10-03 18:10:00"
"2371";"3";"2018-10-03 18:10:00"
"2372";"3";"2018-10-03 18:10:00"
"2373";"3";"2018-10-03 18:10:00"
"2374";"3";"2018-10-03 18:10:00"
"2375";"3";"2018-10-03 18:10:00"
"2376";"3";"2018-10-03 18:10:00"
"2377";"3";"2018-10-03 18:10:00"
"2378";"3";"2018-10-03 18:10:00"
"2379";"3";"2018-10-03 18:10:00"
"2380";"3";"2018-10-03 18:10:00"
"2381";"3";"2018-10-03 18:10:00"
"2382";"3";"2018-10-03 18:10:00"
"2383";"3";"2018-10-03 18:10:00"
"2384";"3";"2018-10-04 13:10:00"
"2385";"3";"2018-10-04 13:10:00"
"2386";"3";"2018-10-04 13:10:00"
"2387";"3";"2018-10-04 13:10:00"
"2388";"3";"2018-10-04 13:10:00"
"2389";"3";"2018-10-04 13:10:00"
"2390";"3";"2018-10-04 13:10:00"
"2391";"3";"2018-10-04 13:10:00"
"2392";"3";"2018-10-04 13:10:00"
"2393";"3";"2018-10-04 13:10:00"
"2394";"3";"2018-10-04 13:10:00"
"2395";"3";"2018-10-04 13:10:00"
"2396";"3";"2018-10-04 13:10:00"
"2397";"3";"2018-10-04 13:10:00"
"2398";"3";"2018-10-04 13:10:00"
"2399";"3";"2018-10-04 13:10:00"
"2400";"3";"2018-10-04 13:10:00"
"2401";"3";"2018-10-04 13:10:00"
"2402";"3";"2018-10-04 13:10:00"
"2403";"3";"2018-10-04 13:10:00"
"2404";"3";"2018-10-04 14:10:00"
"2405";"3";"2018-10-04 14:10:00"
"2406";"3";"2018-10-04 14:10:00"
"2407";"3";"2018-10-04 14:10:00"
"2408";"3";"2018-10-04 14:10:00"
"2409";"3";"2018-10-04 14:10:00"
"2410";"3";"2018-10-04 14:10:00"
"2411";"4";"2018-10-04 15:10:00"
"2412";"4";"2018-10-04 15:10:00"
"2413";"4";"2018-10-04 15:10:00"
"2414";"4";"2018-10-04 15:10:00"
"2415";"4";"2018-10-04 16:10:00"
"2416";"4";"2018-10-04 16:10:00"
"2417";"4";"2018-10-04 16:10:00"
"2418";"4";"2018-10-04 16:10:00"
"2419";"4";"2018-10-04 16:10:00"
"2420";"4";"2018-10-04 16:10:00"
"2421";"4";"2018-10-04 16:10:00"
"2422";"4";"2018-10-04 16:10:00"
"2423";"4";"2018-10-04 16:10:00"
"2424";"4";"2018-10-04 16:10:00"
"2425";"4";"2018-10-04 16:10:00"
"2426";"4";"2018-10-04 16:10:00"
"2427";"4";"2018-10-04 16:10:00"
"2428";"4";"2018-10-04 16:10:00"
"2429";"4";"2018-10-04 16:10:00"
"2430";"4";"2018-10-04 16:10:00"
"2431";"4";"2018-10-04 16:10:00"
"2432";"4";"2018-10-04 16:10:00"
"2433";"4";"2018-10-04 16:10:00"
"2434";"4";"2018-10-04 16:10:00"
"2435";"4";"2018-10-04 16:10:00"
"2436";"4";"2018-10-04 16:10:00"
"2437";"4";"2018-10-04 16:10:00"
"2438";"4";"2018-10-04 16:10:00"
"2439";"4";"2018-10-04 16:10:00"
"2440";"4";"2018-10-04 18:10:00"
"2441";"3";"2018-10-05 13:10:00"
"2442";"3";"2018-10-05 13:10:00"
"2443";"3";"2018-10-05 14:10:00"
"2444";"3";"2018-10-05 14:10:00"
"2445";"3";"2018-10-05 14:10:00"
"2446";"3";"2018-10-05 14:10:00"
"2447";"3";"2018-10-05 14:10:00"
"2448";"3";"2018-10-05 14:10:00"
"2449";"3";"2018-10-05 14:10:00"
"2450";"3";"2018-10-05 14:10:00"
"2451";"3";"2018-10-05 14:10:00"
"2452";"3";"2018-10-05 14:10:00"
"2453";"3";"2018-10-05 14:10:00"
"2454";"3";"2018-10-05 14:10:00"
"2455";"3";"2018-10-05 14:10:00"
"2456";"3";"2018-10-05 14:10:00"
"2457";"3";"2018-10-05 14:10:00"
"2458";"3";"2018-10-05 14:10:00"
"2459";"3";"2018-10-05 14:10:00"
"2460";"3";"2018-10-05 14:10:00"
"2461";"3";"2018-10-05 14:10:00"
"2462";"3";"2018-10-05 14:10:00"
"2463";"3";"2018-10-05 14:10:00"
"2464";"3";"2018-10-05 14:10:00"
"2465";"3";"2018-10-05 15:10:00"
"2466";"3";"2018-10-05 15:10:00"
"2467";"3";"2018-10-05 15:10:00"
"2468";"3";"2018-10-05 15:10:00"
"2469";"3";"2018-10-05 15:10:00"
"2470";"3";"2018-10-05 15:10:00"
"2471";"3";"2018-10-05 15:10:00"
"2472";"3";"2018-10-05 15:10:00"
"2473";"3";"2018-10-05 15:10:00"
"2474";"3";"2018-10-05 15:10:00"
"2475";"3";"2018-10-05 15:10:00"
"2476";"3";"2018-10-05 15:10:00"
"2477";"3";"2018-10-05 15:10:00"
"2478";"3";"2018-10-05 15:10:00"
"2479";"3";"2018-10-05 15:10:00"
"2480";"3";"2018-10-05 15:10:00"
"2481";"3";"2018-10-05 15:10:00"
"2482";"3";"2018-10-05 15:10:00"
"2483";"3";"2018-10-05 15:10:00"
"2484";"3";"2018-10-05 15:10:00"
"2485";"3";"2018-10-05 15:10:00"
"2486";"3";"2018-10-05 15:10:00"
"2487";"3";"2018-10-05 15:10:00"
"2488";"3";"2018-10-05 15:10:00"
"2489";"3";"2018-10-05 15:10:00"
"2490";"3";"2018-10-05 15:10:00"
"2491";"3";"2018-10-05 15:10:00"
"2492";"3";"2018-10-05 15:10:00"
"2493";"3";"2018-10-05 15:10:00"
"2494";"3";"2018-10-05 15:10:00"
"2495";"3";"2018-10-05 15:10:00"
"2496";"3";"2018-10-05 15:10:00"
"2497";"3";"2018-10-05 15:10:00"
"2498";"3";"2018-10-05 15:10:00"
"2499";"3";"2018-10-05 15:10:00"
"2500";"3";"2018-10-05 15:10:00"
"2501";"3";"2018-10-05 15:10:00"
"2502";"3";"2018-10-05 15:10:00"
"2503";"3";"2018-10-05 15:10:00"
"2504";"3";"2018-10-05 15:10:00"
"2505";"3";"2018-10-05 15:10:00"
"2506";"4";"2018-10-05 15:10:00"
"2507";"4";"2018-10-05 15:10:00"
"2508";"4";"2018-10-05 15:10:00"
"2509";"4";"2018-10-05 15:10:00"
"2510";"4";"2018-10-05 15:10:00"
"2511";"4";"2018-10-05 15:10:00"
"2512";"4";"2018-10-05 15:10:00"
"2513";"4";"2018-10-05 15:10:00"
"2514";"4";"2018-10-05 15:10:00"
"2515";"4";"2018-10-05 15:10:00"
"2516";"4";"2018-10-05 15:10:00"
"2517";"4";"2018-10-05 15:10:00"
"2518";"4";"2018-10-05 15:10:00"
"2519";"4";"2018-10-05 15:10:00"
"2520";"4";"2018-10-05 15:10:00"
"2521";"4";"2018-10-05 15:10:00"
"2522";"4";"2018-10-05 15:10:00"
"2523";"4";"2018-10-05 15:10:00"
"2524";"3";"2018-10-05 16:10:00"
"2525";"3";"2018-10-05 16:10:00"
"2526";"3";"2018-10-05 16:10:00"
"2527";"3";"2018-10-05 16:10:00"
"2528";"3";"2018-10-05 16:10:00"
"2529";"3";"2018-10-05 16:10:00"
"2530";"3";"2018-10-05 16:10:00"
"2531";"3";"2018-10-05 16:10:00"
"2532";"3";"2018-10-05 16:10:00"
"2533";"3";"2018-10-05 16:10:00"
"2534";"3";"2018-10-05 16:10:00"
"2535";"3";"2018-10-05 16:10:00"
"2536";"4";"2018-10-05 16:10:00"
"2537";"4";"2018-10-05 16:10:00"
"2538";"3";"2018-10-05 18:10:00"
"2539";"3";"2018-10-05 18:10:00"
"2540";"3";"2018-10-05 18:10:00"
"2541";"3";"2018-10-05 18:10:00"
"2542";"3";"2018-10-05 18:10:00"
"2543";"3";"2018-10-05 18:10:00"
"2544";"3";"2018-10-05 18:10:00"
"2545";"3";"2018-10-05 18:10:00"
"2546";"3";"2018-10-05 18:10:00"
"2547";"3";"2018-10-05 18:10:00"
"2548";"3";"2018-10-05 18:10:00"
"2549";"3";"2018-10-05 18:10:00"
"2550";"3";"2018-10-05 18:10:00"
"2551";"3";"2018-10-05 18:10:00"
"2552";"3";"2018-10-05 18:10:00"
"2553";"3";"2018-10-05 18:10:00"
"2554";"3";"2018-10-05 18:10:00"
"2555";"3";"2018-10-05 18:10:00"
"2556";"3";"2018-10-05 18:10:00"
"2557";"3";"2018-10-05 18:10:00"
"2558";"3";"2018-10-05 18:10:00"
"2559";"3";"2018-10-05 18:10:00"
"2560";"3";"2018-10-05 18:10:00"
"2561";"3";"2018-10-05 18:10:00"
"2562";"3";"2018-10-05 18:10:00"
"2563";"4";"2018-10-06 08:10:00"
"2564";"4";"2018-10-06 08:10:00"
"2565";"4";"2018-10-06 08:10:00"
"2566";"4";"2018-10-06 08:10:00"
"2567";"3";"2018-10-06 09:10:00"
"2568";"3";"2018-10-06 09:10:00"
"2569";"3";"2018-10-06 09:10:00"
"2570";"3";"2018-10-06 09:10:00"
"2571";"3";"2018-10-06 09:10:00"
"2572";"3";"2018-10-06 09:10:00"
"2573";"3";"2018-10-06 09:10:00"
"2574";"3";"2018-10-06 09:10:00"
"2575";"3";"2018-10-06 09:10:00"
"2576";"3";"2018-10-06 09:10:00"
"2577";"3";"2018-10-06 09:10:00"
"2578";"3";"2018-10-06 09:10:00"
"2579";"3";"2018-10-06 09:10:00"
"2580";"3";"2018-10-06 09:10:00"
"2581";"3";"2018-10-06 10:10:00"
"2582";"3";"2018-10-06 10:10:00"
"2583";"3";"2018-10-06 10:10:00"
