"Ano","Unidade da Federação","Quantidade de Contribuintes","Número Médio Mensal Contrib","Valor  das Remunerações R$","Estatística Pessoa Física"
"2008","Ignorado","7633","4147,33","29634900,62","Quantidade de Contribuintes"
"2008","Distrito Federal","375","125,91","1015099,26","Quantidade de Contribuintes"
"2008","Alagoas","11592","7224,41","60552244,62","Quantidade de Contribuintes"
"2008","Amazonas","60669","33898,25","329072224,22","Quantidade de Contribuintes"
"2008","Bahia","89748","48876,66","476556313,43","Quantidade de Contribuintes"
"2008","Ceará","204423","145372,91","1181198696,20","Quantidade de Contribuintes"
"2008","Mato Grosso do Sul","21919","10702,75","101207201,94","Quantidade de Contribuintes"
"2008","Espírito Santo","181278","115257,08","1003740550,57","Quantidade de Contribuintes"
"2008","Goiás","266421","184074,75","1788456069,61","Quantidade de Contribuintes"
"2008","Maranhão","62282","35783,08","297246350,07","Quantidade de Contribuintes"
"2008","Mato Grosso","127746","76531,58","690388410,62","Quantidade de Contribuintes"
"2008","Minas Gerais","435202","275210,50","2385983868,39","Quantidade de Contribuintes"
"2008","Pará","196113","121421,66","1085431355,16","Quantidade de Contribuintes"
"2008","Paraíba","10207","6867,41","62823433,83","Quantidade de Contribuintes"
"2008","Paraná","301583","182106,83","1601302097,67","Quantidade de Contribuintes"
"2008","Pernambuco","227826","162434,33","1492974474,72","Quantidade de Contribuintes"
"2008","Piauí","11956","7931,50","70102573,08","Quantidade de Contribuintes"
"2008","Rio de Janeiro","642587","402134,91","4549091085,92","Quantidade de Contribuintes"
"2008","Rio Grande do Norte","66998","40691,00","321681652,64","Quantidade de Contribuintes"
"2008","Rio Grande do Sul","118213","67546,75","675483761,32","Quantidade de Contribuintes"
"2008","Santa Catarina","355536","269576,50","2986345818,65","Quantidade de Contribuintes"
"2008","São Paulo","1798411","1318649,41","19124998688,59","Quantidade de Contribuintes"
"2008","Sergipe","3689","2172,08","25493077,85","Quantidade de Contribuintes"
"2008","Distrito Federal","153280","104482,33","1256161163,29","Quantidade de Contribuintes"
"2008","Acre","1137","674,00","8902862,12","Quantidade de Contribuintes"
"2008","Amapá","4301","2474,25","26301031,11","Quantidade de Contribuintes"
"2008","Rondônia","8204","4684,00","42737464,08","Quantidade de Contribuintes"
"2008","Roraima","2508","1637,08","16905180,61","Quantidade de Contribuintes"
"2008","Tocantins","14282","9026,75","90165231,07","Quantidade de Contribuintes"
"2008","Ignorado","25032","12442,08","231529233,17","Quantidade de Contribuintes"
"2008","Ignorado","9950","4424,08","31737568,48","Quantidade de Contribuintes"
"2008","Distrito Federal","2733","787,50","6865808,12","Quantidade de Contribuintes"
"2008","Alagoas","60116","39079,66","409584665,25","Quantidade de Contribuintes"
"2008","Amazonas","60237","37537,91","564902516,00","Quantidade de Contribuintes"
"2008","Bahia","291607","206421,83","2465214947,30","Quantidade de Contribuintes"
"2008","Ceará","311431","210402,91","1803418578,55","Quantidade de Contribuintes"
"2008","Mato Grosso do Sul","68513","43278,91","526074721,28","Quantidade de Contribuintes"
"2008","Espírito Santo","108036","71240,50","935589434,03","Quantidade de Contribuintes"
"2008","Goiás","268991","157255,50","1532652099,92","Quantidade de Contribuintes"
"2008","Maranhão","95632","64865,41","670240130,50","Quantidade de Contribuintes"
"2008","Mato Grosso","99297","58424,50","644443168,46","Quantidade de Contribuintes"
"2008","Minas Gerais","652786","426930,25","4678354016,53","Quantidade de Contribuintes"
"2008","Pará","138388","86639,66","1087884803,30","Quantidade de Contribuintes"
"2008","Paraíba","85500","63595,08","606988301,39","Quantidade de Contribuintes"
"2008","Paraná","239293","163665,25","2112319403,12","Quantidade de Contribuintes"
"2008","Pernambuco","241228","140310,25","1405924736,81","Quantidade de Contribuintes"
"2008","Piauí","63170","44289,41","473397680,76","Quantidade de Contribuintes"
"2008","Rio de Janeiro","296725","188833,75","3886502466,51","Quantidade de Contribuintes"
"2008","Rio Grande do Norte","94764","70197,25","822095357,83","Quantidade de Contribuintes"
"2008","Rio Grande do Sul","226792","151947,50","2048636319,85","Quantidade de Contribuintes"
"2008","Santa Catarina","401029","269609,75","2864980442,18","Quantidade de Contribuintes"
"2008","São Paulo","1223543","716529,83","10453121228,13","Quantidade de Contribuintes"
"2008","Sergipe","44509","33304,83","490895339,34","Quantidade de Contribuintes"
"2008","Distrito Federal","175276","88508,33","1670555915,62","Quantidade de Contribuintes"
"2008","Acre","19713","12289,00","182158091,56","Quantidade de Contribuintes"
"2008","Amapá","6717","4239,91","71811372,77","Quantidade de Contribuintes"
"2008","Rondônia","35940","23608,75","297559767,68","Quantidade de Contribuintes"
"2008","Roraima","8544","5371,25","74434878,99","Quantidade de Contribuintes"
"2008","Tocantins","41001","26072,25","264063497,63","Quantidade de Contribuintes"
"2009","Ignorado","6485","4127,25","34497643,00","Quantidade de Contribuintes"
"2009","Alagoas","50533","32734,92","306171979,10","Quantidade de Contribuintes"
"2009","Amazonas","64726","41115,33","492501261,50","Quantidade de Contribuintes"
"2009","Bahia","352544","241667,00","2378258205,70","Quantidade de Contribuintes"
"2009","Ceará","113453","78382,83","668706489,30","Quantidade de Contribuintes"
"2009","Mato Grosso do Sul","112970","73530,00","754955695,30","Quantidade de Contribuintes"
"2009","Espírito Santo","111678","75900,00","874489583,20","Quantidade de Contribuintes"
"2009","Goiás","201241","128634,75","1302131902,30","Quantidade de Contribuintes"
"2009","Maranhão","90027","57652,08","568353271,80","Quantidade de Contribuintes"
"2009","Mato Grosso","128379","81376,58","871246742,20","Quantidade de Contribuintes"
"2009","Minas Gerais","743511","492663,08","4682591672,30","Quantidade de Contribuintes"
"2009","Pará","182204","118289,25","1231830198,80","Quantidade de Contribuintes"
"2009","Paraíba","88538","60879,67","538054660,20","Quantidade de Contribuintes"
"2009","Paraná","275313","185128,92","1892782236,70","Quantidade de Contribuintes"
"2009","Pernambuco","190418","122311,08","1222856561,50","Quantidade de Contribuintes"
"2009","Piauí","50306","35010,17","319541172,60","Quantidade de Contribuintes"
"2009","Rio de Janeiro","263372","164681,17","2081448059,30","Quantidade de Contribuintes"
"2009","Rio Grande do Norte","61548","42101,08","411168438,00","Quantidade de Contribuintes"
"2009","Rio Grande do Sul","251584","173445,25","1758879408,20","Quantidade de Contribuintes"
"2009","Santa Catarina","261472","180801,25","1839250729,10","Quantidade de Contribuintes"
"2009","São Paulo","1715309","1121418,25","13026639221,30","Quantidade de Contribuintes"
"2009","Sergipe","49192","33519,92","333792640,10","Quantidade de Contribuintes"
"2009","Distrito Federal","84786","48404,17","759880595,00","Quantidade de Contribuintes"
"2009","Acre","18920","11438,67","137167269,70","Quantidade de Contribuintes"
"2009","Amapá","6565","4142,00","54025797,30","Quantidade de Contribuintes"
"2009","Rondônia","49184","30810,75","318904195,00","Quantidade de Contribuintes"
"2009","Roraima","5813","3710,67","40751044,30","Quantidade de Contribuintes"
"2009","Tocantins","57708","38126,67","391907627,80","Quantidade de Contribuintes"
"2009","Ignorado","7129","5758,33","111675473,50","Quantidade de Contribuintes"
"2009","Alagoas","33768","25146,08","520527679,50","Quantidade de Contribuintes"
"2009","Amazonas","41156","30853,08","886082391,60","Quantidade de Contribuintes"
"2009","Bahia","199711","152082,25","3627095334,40","Quantidade de Contribuintes"
"2009","Ceará","104763","79280,33","1454574989,50","Quantidade de Contribuintes"
"2009","Mato Grosso do Sul","47458","35830,92","698945533,90","Quantidade de Contribuintes"
"2009","Espírito Santo","105386","81765,67","1713024487,20","Quantidade de Contribuintes"
"2009","Goiás","109307","83298,58","1764063165,80","Quantidade de Contribuintes"
"2009","Maranhão","30299","22473,25","499832144,10","Quantidade de Contribuintes"
"2009","Mato Grosso","46662","33580,67","666215369,20","Quantidade de Contribuintes"
"2009","Minas Gerais","596695","454239,08","8756973726,70","Quantidade de Contribuintes"
"2009","Pará","56581","41484,83","1008066160,30","Quantidade de Contribuintes"
"2009","Paraíba","44694","34117,33","611146328,50","Quantidade de Contribuintes"
"2009","Paraná","337718","264772,25","5461872485,00","Quantidade de Contribuintes"
"2009","Pernambuco","137896","105083,25","2184595906,80","Quantidade de Contribuintes"
"2009","Piauí","26969","20770,67","445573473,10","Quantidade de Contribuintes"
"2009","Rio de Janeiro","687289","534899,17","14476832460,00","Quantidade de Contribuintes"
"2009","Rio Grande do Norte","45940","35571,67","752712656,60","Quantidade de Contribuintes"
"2009","Rio Grande do Sul","455779","356324,50","7604892143,80","Quantidade de Contribuintes"
"2009","Santa Catarina","260894","205191,50","3973678744,20","Quantidade de Contribuintes"
"2009","São Paulo","2036904","1621480,75","43277338399,88","Quantidade de Contribuintes"
"2009","Sergipe","30565","23740,50","668524009,10","Quantidade de Contribuintes"
"2009","Distrito Federal","105248","73834,42","3043136340,10","Quantidade de Contribuintes"
"2009","Acre","4529","3273,00","101457544,80","Quantidade de Contribuintes"
"2009","Amapá","4455","3167,67","78273170,70","Quantidade de Contribuintes"
"2009","Rondônia","15726","11476,00","281755881,60","Quantidade de Contribuintes"
"2009","Roraima","3433","2579,25","70938243,90","Quantidade de Contribuintes"
"2009","Tocantins","10830","7990,75","178699490,30","Quantidade de Contribuintes"
"2009","Ignorado","1659","1280,17","18541091,10","Quantidade de Contribuintes"
"2009","Alagoas","43306","31623,42","312452790,40","Quantidade de Contribuintes"
"2009","Amazonas","29600","21063,58","322727761,20","Quantidade de Contribuintes"
"2009","Bahia","216008","165127,58","1823480931,10","Quantidade de Contribuintes"
"2009","Ceará","113502","86807,50","908143808,80","Quantidade de Contribuintes"
"2009","Mato Grosso do Sul","56171","42337,67","446196252,80","Quantidade de Contribuintes"
"2009","Espírito Santo","112675","88444,50","915534624,00","Quantidade de Contribuintes"
"2009","Goiás","130509","101123,58","1065018508,00","Quantidade de Contribuintes"
"2009","Maranhão","42219","31312,25","325893148,40","Quantidade de Contribuintes"
"2009","Mato Grosso","57338","42384,83","459942945,80","Quantidade de Contribuintes"
"2009","Minas Gerais","761851","603759,58","5773667053,50","Quantidade de Contribuintes"
"2009","Pará","63535","46086,58","525120970,40","Quantidade de Contribuintes"
"2009","Paraíba","62588","47125,08","453401218,60","Quantidade de Contribuintes"
"2009","Paraná","285489","234136,50","2801603375,70","Quantidade de Contribuintes"
"2009","Pernambuco","139860","106079,17","1025739926,50","Quantidade de Contribuintes"
"2009","Piauí","40119","29939,25","296479790,70","Quantidade de Contribuintes"
"2009","Rio de Janeiro","721452","567020,58","6065939821,50","Quantidade de Contribuintes"
"2009","Rio Grande do Norte","48111","36056,92","385319356,80","Quantidade de Contribuintes"
"2009","Rio Grande do Sul","420195","342100,33","3943503809,10","Quantidade de Contribuintes"
"2009","Santa Catarina","233759","192416,25","2288801948,10","Quantidade de Contribuintes"
"2009","São Paulo","1813192","1464972,92","18333154244,91","Quantidade de Contribuintes"
"2009","Sergipe","32452","24120,58","247753632,80","Quantidade de Contribuintes"
"2009","Distrito Federal","108224","76854,75","889407008,70","Quantidade de Contribuintes"
"2009","Acre","9305","5814,17","85626249,90","Quantidade de Contribuintes"
"2009","Amapá","4113","3092,75","50156626,20","Quantidade de Contribuintes"
"2009","Rondônia","20975","15421,08","178707326,40","Quantidade de Contribuintes"
"2009","Roraima","4513","3519,92","53921861,40","Quantidade de Contribuintes"
"2009","Tocantins","15064","10887,58","126311628,40","Quantidade de Contribuintes"
"2009","Ignorado","9826","7912,42","98846355,70","Quantidade de Contribuintes"
"2009","Alagoas","40952","30663,33","438079958,30","Quantidade de Contribuintes"
"2009","Amazonas","57642","42809,33","904314876,30","Quantidade de Contribuintes"
"2009","Bahia","186807","143656,67","2560691074,80","Quantidade de Contribuintes"
"2009","Ceará","107919","82318,00","1097735264,90","Quantidade de Contribuintes"
"2009","Mato Grosso do Sul","57816","43649,33","690061159,80","Quantidade de Contribuintes"
"2009","Espírito Santo","110210","86348,67","1482350282,60","Quantidade de Contribuintes"
"2009","Goiás","119277","90268,08","1472654285,50","Quantidade de Contribuintes"
"2009","Maranhão","36321","26960,50","441479066,90","Quantidade de Contribuintes"
"2009","Mato Grosso","71035","51950,67","841818500,60","Quantidade de Contribuintes"
"2009","Minas Gerais","611319","475202,58","7658276660,50","Quantidade de Contribuintes"
"2009","Pará","74231","54205,92","939332058,70","Quantidade de Contribuintes"
"2009","Paraíba","39249","30318,25","377042568,10","Quantidade de Contribuintes"
"2009","Paraná","423445","336432,42","5781302719,40","Quantidade de Contribuintes"
"2009","Pernambuco","135902","103706,50","1560507191,80","Quantidade de Contribuintes"
"2009","Piauí","24721","19062,17","252286470,80","Quantidade de Contribuintes"
"2009","Rio de Janeiro","549270","431500,08","9185442594,30","Quantidade de Contribuintes"
"2009","Rio Grande do Norte","46160","35282,83","521139098,00","Quantidade de Contribuintes"
"2009","Rio Grande do Sul","445833","353418,25","6137722145,80","Quantidade de Contribuintes"
"2009","Santa Catarina","323702","258927,83","4323270335,20","Quantidade de Contribuintes"
"2009","São Paulo","1940465","1559476,92","37579006211,81","Quantidade de Contribuintes"
"2009","Sergipe","33505","25915,17","403378142,60","Quantidade de Contribuintes"
"2009","Distrito Federal","89258","64149,92","1698884750,80","Quantidade de Contribuintes"
"2009","Acre","6526","4646,42","83820794,90","Quantidade de Contribuintes"
"2009","Amapá","6064","4379,75","86357692,50","Quantidade de Contribuintes"
"2009","Rondônia","24551","18138,17","321219561,60","Quantidade de Contribuintes"
"2009","Roraima","4391","3292,00","61993565,70","Quantidade de Contribuintes"
"2009","Tocantins","11387","8227,42","141644178,90","Quantidade de Contribuintes"
"2009","Ignorado","12241","9814,00","107513074,40","Quantidade de Contribuintes"
"2009","Alagoas","45639","33301,00","408498821,90","Quantidade de Contribuintes"
"2009","Amazonas","37962","27980,92","553311981,70","Quantidade de Contribuintes"
"2009","Bahia","207482","157380,92","2382185135,70","Quantidade de Contribuintes"
"2009","Ceará","122216","92461,50","1117613229,30","Quantidade de Contribuintes"
"2009","Mato Grosso do Sul","74091","55632,92","758062341,60","Quantidade de Contribuintes"
"2009","Espírito Santo","101065","77718,33","1174609634,30","Quantidade de Contribuintes"
"2009","Goiás","147645","110337,00","1593395717,50","Quantidade de Contribuintes"
"2009","Maranhão","43051","31720,75","451890313,60","Quantidade de Contribuintes"
"2009","Mato Grosso","82089","59927,42","905220781,60","Quantidade de Contribuintes"
"2009","Minas Gerais","630398","483939,58","6920000460,00","Quantidade de Contribuintes"
"2009","Pará","61342","44043,33","685957721,40","Quantidade de Contribuintes"
"2009","Paraíba","50907","38875,33","428477387,40","Quantidade de Contribuintes"
"2009","Paraná","365060","287635,42","4478414533,20","Quantidade de Contribuintes"
"2009","Pernambuco","155748","117668,00","1567265637,10","Quantidade de Contribuintes"
"2009","Piauí","30576","23325,42","266583594,90","Quantidade de Contribuintes"
"2009","Rio de Janeiro","498068","385380,83","7261300628,60","Quantidade de Contribuintes"
"2009","Rio Grande do Norte","53832","40429,00","490746082,00","Quantidade de Contribuintes"
"2009","Rio Grande do Sul","413048","325684,17","5113525445,80","Quantidade de Contribuintes"
"2009","Santa Catarina","280820","223392,75","3433979094,00","Quantidade de Contribuintes"
"2009","São Paulo","1976456","1569691,00","33740316064,00","Quantidade de Contribuintes"
"2009","Sergipe","38197","29329,58","386016803,10","Quantidade de Contribuintes"
"2009","Distrito Federal","104753","76573,17","1621245291,00","Quantidade de Contribuintes"
"2009","Acre","6249","4424,25","70287754,30","Quantidade de Contribuintes"
"2009","Amapá","6498","4690,67","78502626,80","Quantidade de Contribuintes"
"2009","Rondônia","22191","16131,67","248559012,80","Quantidade de Contribuintes"
"2009","Roraima","4108","3040,17","48941674,10","Quantidade de Contribuintes"
"2009","Tocantins","16052","11696,25","177173281,60","Quantidade de Contribuintes"
"2009","Ignorado","10865","8343,00","87170827,80","Quantidade de Contribuintes"
"2009","Alagoas","54708","38749,42","444203632,60","Quantidade de Contribuintes"
"2009","Amazonas","66664","48871,08","887401409,50","Quantidade de Contribuintes"
"2009","Bahia","327757","246789,92","3341219323,90","Quantidade de Contribuintes"
"2009","Ceará","105782","79761,92","911300204,80","Quantidade de Contribuintes"
"2009","Mato Grosso do Sul","75623","55990,75","727624455,30","Quantidade de Contribuintes"
"2009","Espírito Santo","105884","80660,33","1165479722,00","Quantidade de Contribuintes"
"2009","Goiás","122238","89172,58","1221808517,90","Quantidade de Contribuintes"
"2009","Maranhão","55262","40180,33","521568962,50","Quantidade de Contribuintes"
"2009","Mato Grosso","81424","58523,50","839301507,10","Quantidade de Contribuintes"
"2009","Minas Gerais","673911","507292,25","6790124995,00","Quantidade de Contribuintes"
"2009","Pará","75171","53440,42","774877884,90","Quantidade de Contribuintes"
"2009","Paraíba","65207","49799,17","512853743,00","Quantidade de Contribuintes"
"2009","Paraná","445001","348120,00","5111989449,40","Quantidade de Contribuintes"
"2009","Pernambuco","116628","86518,92","1095212273,70","Quantidade de Contribuintes"
"2009","Piauí","55112","41909,00","434647557,20","Quantidade de Contribuintes"
"2009","Rio de Janeiro","454994","348513,00","6317899524,20","Quantidade de Contribuintes"
"2009","Rio Grande do Norte","68984","51766,00","593331177,90","Quantidade de Contribuintes"
"2009","Rio Grande do Sul","431228","340805,17","5203563770,60","Quantidade de Contribuintes"
"2009","Santa Catarina","191554","150301,92","2252475739,50","Quantidade de Contribuintes"
"2009","São Paulo","1651259","1301835,17","26167259751,81","Quantidade de Contribuintes"
"2009","Sergipe","55626","42023,50","515822858,00","Quantidade de Contribuintes"
"2009","Distrito Federal","98603","71301,08","1400767489,80","Quantidade de Contribuintes"
"2009","Acre","43713","28866,17","319711979,50","Quantidade de Contribuintes"
"2009","Amapá","32137","21937,08","278269451,70","Quantidade de Contribuintes"
"2009","Rondônia","50430","36060,25","472102418,20","Quantidade de Contribuintes"
"2009","Roraima","27672","18962,00","218736936,40","Quantidade de Contribuintes"
"2009","Tocantins","44347","31959,67","397283351,60","Quantidade de Contribuintes"
"2009","Ignorado","9142","6761,58","67377072,10","Quantidade de Contribuintes"
"2009","Alagoas","64811","45625,17","474413685,60","Quantidade de Contribuintes"
"2009","Amazonas","81825","58385,08","901107160,70","Quantidade de Contribuintes"
"2009","Bahia","340469","243941,67","2919139211,20","Quantidade de Contribuintes"
"2009","Ceará","95535","70997,58","763422911,10","Quantidade de Contribuintes"
"2009","Mato Grosso do Sul","84327","60398,42","725467328,90","Quantidade de Contribuintes"
"2009","Espírito Santo","104299","77853,83","1098221618,00","Quantidade de Contribuintes"
"2009","Goiás","112850","80932,75","1062462365,00","Quantidade de Contribuintes"
"2009","Maranhão","70516","50216,58","590940776,70","Quantidade de Contribuintes"
"2009","Mato Grosso","95377","67879,83","910730415,90","Quantidade de Contribuintes"
"2009","Minas Gerais","657070","489080,83","6234495525,80","Quantidade de Contribuintes"
"2009","Pará","80810","55728,00","753945242,50","Quantidade de Contribuintes"
"2009","Paraíba","79198","59465,42","576158021,40","Quantidade de Contribuintes"
"2009","Paraná","473895","360568,08","4727588856,20","Quantidade de Contribuintes"
"2009","Pernambuco","96605","71020,33","875519262,10","Quantidade de Contribuintes"
"2009","Piauí","65087","45430,83","411625418,30","Quantidade de Contribuintes"
"2009","Rio de Janeiro","479704","363451,83","6308769643,40","Quantidade de Contribuintes"
"2009","Rio Grande do Norte","75016","54869,17","580574694,50","Quantidade de Contribuintes"
"2009","Rio Grande do Sul","477019","363523,33","4789812035,30","Quantidade de Contribuintes"
"2009","Santa Catarina","156732","120962,17","1734806199,60","Quantidade de Contribuintes"
"2009","São Paulo","1600210","1232523,00","21810960620,50","Quantidade de Contribuintes"
"2009","Sergipe","60554","43350,33","467548177,40","Quantidade de Contribuintes"
"2009","Distrito Federal","95167","67877,67","1248659105,10","Quantidade de Contribuintes"
"2009","Acre","1973","1320,08","21453411,10","Quantidade de Contribuintes"
"2009","Amapá","24267","14565,58","158772840,60","Quantidade de Contribuintes"
"2009","Rondônia","68498","46443,25","502273251,10","Quantidade de Contribuintes"
"2009","Roraima","4373","3011,00","37970638,60","Quantidade de Contribuintes"
"2009","Tocantins","32455","20918,83","215507494,90","Quantidade de Contribuintes"
"2009","Ignorado","8075","5586,17","52863508,80","Quantidade de Contribuintes"
"2009","Alagoas","49169","30523,33","266160164,20","Quantidade de Contribuintes"
"2009","Amazonas","98097","62869,17","737359729,50","Quantidade de Contribuintes"
"2009","Bahia","310484","198108,58","1977024592,40","Quantidade de Contribuintes"
"2009","Ceará","134023","96274,67","956562976,30","Quantidade de Contribuintes"
"2009","Mato Grosso do Sul","81654","52789,67","531261308,00","Quantidade de Contribuintes"
"2009","Espírito Santo","148067","104989,58","1260274191,90","Quantidade de Contribuintes"
"2009","Goiás","144430","102567,25","1259105345,70","Quantidade de Contribuintes"
"2009","Maranhão","81295","55055,08","565506650,80","Quantidade de Contribuintes"
"2009","Mato Grosso","110415","76151,00","911679084,50","Quantidade de Contribuintes"
"2009","Minas Gerais","655124","454391,00","4971829355,50","Quantidade de Contribuintes"
"2009","Pará","92535","62486,17","772317315,10","Quantidade de Contribuintes"
"2009","Paraíba","32225","20635,75","179631560,50","Quantidade de Contribuintes"
"2009","Paraná","551426","384799,33","4166332370,90","Quantidade de Contribuintes"
"2009","Pernambuco","122985","89242,17","1031738109,70","Quantidade de Contribuintes"
"2009","Piauí","6009","3884,08","44275754,30","Quantidade de Contribuintes"
"2009","Rio de Janeiro","600022","431649,33","6319114039,60","Quantidade de Contribuintes"
"2009","Rio Grande do Norte","62667","42163,08","398999937,50","Quantidade de Contribuintes"
"2009","Rio Grande do Sul","485679","328541,50","3693750070,10","Quantidade de Contribuintes"
"2009","Santa Catarina","190957","143838,83","1940098437,80","Quantidade de Contribuintes"
"2009","São Paulo","1417346","1028486,33","17393003013,81","Quantidade de Contribuintes"
"2009","Sergipe","41057","25381,17","231786639,80","Quantidade de Contribuintes"
"2009","Distrito Federal","121284","84991,33","1336971345,70","Quantidade de Contribuintes"
"2009","Acre","1342","826,75","14164013,20","Quantidade de Contribuintes"
"2009","Amapá","1949","1246,67","19346625,30","Quantidade de Contribuintes"
"2009","Rondônia","29436","16409,17","166297220,60","Quantidade de Contribuintes"
"2009","Roraima","1133","744,42","11554990,90","Quantidade de Contribuintes"
"2009","Tocantins","8899","5802,42","73765601,60","Quantidade de Contribuintes"
"2009","Ignorado","7322","4665,75","41147612,40","Quantidade de Contribuintes"
"2009","Alagoas","22689","12632,75","110140397,70","Quantidade de Contribuintes"
"2009","Amazonas","46367","27351,75","305603714,20","Quantidade de Contribuintes"
"2009","Bahia","77891","44802,08","483121292,90","Quantidade de Contribuintes"
"2009","Ceará","358347","240263,75","2070791192,70","Quantidade de Contribuintes"
"2009","Mato Grosso do Sul","19356","11474,33","116230808,40","Quantidade de Contribuintes"
"2009","Espírito Santo","148496","92186,25","858101357,10","Quantidade de Contribuintes"
"2009","Goiás","372203","241695,83","2430613406,00","Quantidade de Contribuintes"
"2009","Maranhão","44341","24357,75","222295515,20","Quantidade de Contribuintes"
"2009","Mato Grosso","115188","69983,83","672781416,60","Quantidade de Contribuintes"
"2009","Minas Gerais","346628","224359,33","2100048304,10","Quantidade de Contribuintes"
"2009","Pará","188451","114895,42","1115367567,80","Quantidade de Contribuintes"
"2009","Paraíba","20444","12593,67","115568751,70","Quantidade de Contribuintes"
"2009","Paraná","187747","108178,67","1057351370,20","Quantidade de Contribuintes"
"2009","Pernambuco","301339","200845,83","1953501664,00","Quantidade de Contribuintes"
"2009","Piauí","24242","15490,50","145245876,80","Quantidade de Contribuintes"
"2009","Rio de Janeiro","532787","333513,83","4281405012,90","Quantidade de Contribuintes"
"2009","Rio Grande do Norte","59721","36451,50","325916610,10","Quantidade de Contribuintes"
"2009","Rio Grande do Sul","47771","29725,17","334039344,40","Quantidade de Contribuintes"
"2009","Santa Catarina","566064","408844,17","4704891975,50","Quantidade de Contribuintes"
"2009","São Paulo","1867530","1304482,58","20141957639,31","Quantidade de Contribuintes"
"2009","Sergipe","6719","3814,08","40778757,90","Quantidade de Contribuintes"
"2009","Distrito Federal","185909","115951,17","1401294140,90","Quantidade de Contribuintes"
"2009","Acre","2373","1291,33","14882172,00","Quantidade de Contribuintes"
"2009","Amapá","4673","2821,08","32339452,50","Quantidade de Contribuintes"
"2009","Rondônia","11983","6910,33","73747019,80","Quantidade de Contribuintes"
"2009","Roraima","3904","2472,58","27312462,80","Quantidade de Contribuintes"
"2009","Tocantins","17299","10510,50","110134265,10","Quantidade de Contribuintes"
"2009","Ignorado","5996","3577,58","33937286,60","Quantidade de Contribuintes"
"2009","Alagoas","70719","47693,75","555104501,70","Quantidade de Contribuintes"
"2009","Amazonas","72553","47287,00","790407647,60","Quantidade de Contribuintes"
"2009","Bahia","374861","271204,08","3582087447,70","Quantidade de Contribuintes"
"2009","Ceará","226168","161418,92","1751230921,90","Quantidade de Contribuintes"
"2009","Mato Grosso do Sul","78406","53013,00","734938463,40","Quantidade de Contribuintes"
"2009","Espírito Santo","128502","89541,92","1344349158,60","Quantidade de Contribuintes"
"2009","Goiás","191241","123903,58","1534071185,80","Quantidade de Contribuintes"
"2009","Maranhão","124594","83152,92","958582736,40","Quantidade de Contribuintes"
"2009","Mato Grosso","116336","73748,50","931923178,80","Quantidade de Contribuintes"
"2009","Minas Gerais","776702","522300,67","6298490669,90","Quantidade de Contribuintes"
"2009","Pará","162379","106691,75","1505551709,50","Quantidade de Contribuintes"
"2009","Paraíba","110977","83058,08","890373513,50","Quantidade de Contribuintes"
"2009","Paraná","267751","189504,50","2678455333,60","Quantidade de Contribuintes"
"2009","Pernambuco","209685","130441,83","1619916506,20","Quantidade de Contribuintes"
"2009","Piauí","81304","58069,00","678730213,60","Quantidade de Contribuintes"
"2009","Rio de Janeiro","390998","262463,42","5470500771,60","Quantidade de Contribuintes"
"2009","Rio Grande do Norte","116782","88765,33","1155795962,90","Quantidade de Contribuintes"
"2009","Rio Grande do Sul","265501","186884,67","2806819520,30","Quantidade de Contribuintes"
"2009","Santa Catarina","193305","135698,67","1939313684,80","Quantidade de Contribuintes"
"2009","São Paulo","1234908","826162,75","13666404810,59","Quantidade de Contribuintes"
"2009","Sergipe","58247","44231,50","701837972,10","Quantidade de Contribuintes"
"2009","Distrito Federal","170525","93031,33","2168624838,60","Quantidade de Contribuintes"
"2009","Acre","27586","17020,83","269934913,80","Quantidade de Contribuintes"
"2009","Amapá","9468","6313,00","109567121,60","Quantidade de Contribuintes"
"2009","Rondônia","48088","32025,17","446948302,00","Quantidade de Contribuintes"
"2009","Roraima","13807","9525,50","143500608,40","Quantidade de Contribuintes"
"2009","Tocantins","60395","41834,42","493027350,80","Quantidade de Contribuintes"
"2007","Ignorado","27468","19229,83","350310400,92","Quantidade de Contribuintes"
"2007","Ignorado","8565","6724,41","74066593,43","Quantidade de Contribuintes"
"2007","Distrito Federal","2010","743,91","10211831,56","Quantidade de Contribuintes"
"2007","Alagoas","26490","19744,25","359356622,41","Quantidade de Contribuintes"
"2007","Amazonas","30077","22306,66","599447987,97","Quantidade de Contribuintes"
"2007","Bahia","143403","107251,83","2289915067,02","Quantidade de Contribuintes"
"2007","Ceará","74266","56028,33","952608372,23","Quantidade de Contribuintes"
"2007","Mato Grosso do Sul","32842","23976,33","413008440,63","Quantidade de Contribuintes"
"2007","Espírito Santo","73392","55958,66","1056704906,18","Quantidade de Contribuintes"
"2007","Goiás","70807","53105,83","1080117082,89","Quantidade de Contribuintes"
"2007","Maranhão","20576","15074,33","305225894,07","Quantidade de Contribuintes"
"2007","Mato Grosso","30182","21194,16","393050438,37","Quantidade de Contribuintes"
"2007","Minas Gerais","420373","318425,00","5664590596,50","Quantidade de Contribuintes"
"2007","Pará","40686","29149,33","657666891,46","Quantidade de Contribuintes"
"2007","Paraíba","34535","26417,00","421999440,04","Quantidade de Contribuintes"
"2007","Paraná","236662","184015,41","3532540689,63","Quantidade de Contribuintes"
